smiles,MLM
CN(Cc1cccc2cnccc12)c1cnccn1,2.28
CC(C)N(c1cnn(C)c1)S(=O)(=O)c1cn(C(C)C)cn1,77.312
CN(C(=O)CN1CC[C@@H]2OCc3cnnn3[C@H]2C1)c1ccccc1,78.2
Cc1sc(NC(=O)NCCC(=O)OC(C)C)c(C#N)c1C,0.45
Cc1nc(-c2nn(C)c(C)c2Cl)n(-c2ccc(F)cc2F)n1,10.765
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1Cc2ccccc2CN1C(=O)OCc1ccccc1)Cc1cc(F)c(F)cc1F,1.0
CNNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,48.01
CCc1nc2cc(-c3ccccn3)c(CO)nc2n1Cc1ccc2oc(-c3ccccc3-c3nnn[nH]3)c(Br)c2c1,26.64
CCc1csc(CC(=O)N2CCCn3nccc32)n1,46.35
CC(C)=C1CC[C@H](C)[C@](C)(COc2ccc3ccc(=O)oc3c2)[C@@H]1CCC(N)=O,0.0
CC(=O)c1c(NN2CCOCC2)[nH]c2c(Cl)cc([N+](=O)[O-])cc2c1=O,23.373
Cn1cc(-c2n[nH]c(=O)c3ccccc23)c2ccccc21,0.04
CCN(Cc1nc(-c2cccs2)no1)C(=O)C(C)Oc1cc(C)c(Cl)c(C)c1,1.0
CN1C(=O)C(O)(C2OC(C)(C)CCC2=O)c2ccccc21,34.94
CCNC(=O)c1cc(S(=O)(=O)NC(C(=O)O)C(C)C)cs1,99.0
CCC(NC(=O)CCCc1ccc(Cl)cc1)c1ncnn1CC,2.035
O=C(Nc1cc(F)cc(F)c1)N1CCC(O)(CO)C1,68.581
Cc1cc(C)n(NC(=O)c2nn(C)cc2Br)c(=O)c1,94.74
Cc1n[nH]c(-n2ccc3nc4ccn(CCc5ccccc5)c(=O)c4cc3c2=O)n1,61.96
Cc1ccc(-c2nccn3cc(C(=O)N(C)Cc4cn(C)nc4C)nc23)cc1,6.122
Cc1c(C#N)c2ccccc2n1Cc1nc(CCc2ccccc2)n[nH]1,0.599
c1ccc(-c2ncc(CNc3cccc(-c4nnc[nH]4)c3)s2)nc1,49.25
CCC(C(=O)N(C)C)N(c1ccc(C)c(C)c1)S(C)(=O)=O,99.99
c1ccc(-c2nnc(-c3cc4ccccc4o3)o2)nc1,1.21
CN(C1CCNCC1)S(=O)(=O)c1ccc(Cl)s1,47.83
CCOc1cc(CNC(C)(C)C)c(Cl)cc1OC(C)C,0.24
OC(Cn1ccnc1)c1ccc(Cl)cc1Cl,70.497
CCOC(=O)CNC(=O)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1ccc(C(C)C)cc1,0.44
Cc1nn(CC(=O)NCCN2CCCCC2C)c(C)c1C,0.15
c1ccc(COc2ccc(-c3n[nH]cc3CN3CCNCC3)cc2)cc1,49.0
CC(C)c1cc(C(=O)N2C[C@@H]3CC[C@H](C2)N(C)C3=O)c(O)c(C(C)C)c1,12.96
CCn1nc(C)c(S(=O)(=O)N(C)Cc2nn(C)c(Cl)c2Cl)c1C,51.945
Cc1c(C(=O)Nc2ccc3c(c2)NC(=O)C(C)O3)oc2ccc(F)cc12,1.0
Cn1ncc2cc(NC(=O)N3C[C@H]4CC=CC[C@H]4C3)ccc21,67.311
CC(Oc1ccc(F)cc1Br)C(=O)NCC(C)c1ccncc1,1.84
CCC(=O)N1CCC(N(C(=O)COC)C2CCOCC2)CC1,91.527
COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)Nc2cccc(-c3n[nH]c4c3CCC4)c2)c1OC,69.49
Cc1n[nH]c(=O)c(C(=O)NC2CCc3nc(C(C)(C)C)cn3C2)c1C,94.805
Cc1cc(C)n(-c2nc3cc(Cl)c(Cl)cc3nc2NCc2ccncc2)n1,94.551
CC(C)[C@H](NC(=O)c1ccc2nc(-c3ccc(NC(=O)NCc4ccccc4)cc3)cn2c1)C(=O)O,41.658
CCn1c(CO)nnc1[C@H]1C[C@@H](NC(=O)CCn2c(C)cccc2=O)C1,99.99
Cc1cc(=O)n2nc(-c3cccs3)nc2n1CC(=O)N1CCN(C)CC1,99.9
CS(=O)(=O)N1CCN(CCCOc2ccc3c(c2)CN(Cc2cccnc2)C3=O)CC1,57.97
Cc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2c2ccc(N(C)C)cc2)c(C)c1,19.7
Cc1ccccc1S(=O)(=O)N(CCn1nnc(C(=O)O)c1C(=O)O)C1CCCCC1,93.013
O=C(NC1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)CC1)c1cc2cc(Br)ccc2s1,68.06
CCOc1ccc(-n2nc3ccc(N)cc3n2)cc1,0.85
CCc1nn(CC(=O)N2CCC(N3CCCCC3)CC2)c(=O)c2cc3sccc3n12,76.69
CN(C)S(=O)(=O)c1cc2c(cc1NC1CCCC1)Oc1ccccc1NC2=O,92.845
CCOC(=O)c1cccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2C)c1,2.56
O=C(NOCc1ccccc1)c1ccc2c(c1)NC(CCNS(=O)(=O)c1ccc(F)cc1)C(=O)N2,60.753
O=C1Nc2ccccc2C1(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,89.1
O=C(NCc1nc(-c2ccc[nH]c2=O)no1)c1ccc2[nH]c(=O)oc2c1,99.99
Cc1nc2c(c(C)c(C)n2CCN2CCCC2)c(-c2ccc(Cl)cc2)c1[C@H](OC(C)(C)C)C(=O)O,83.75
O=C(CN(CCc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1)Nc1ccc2c(c1)OCCO2,2.39
CCOc1cc(C(=O)Nc2[nH]nc(C)c2-c2ccc(OC)c(OC)c2)cc(OCC)c1OCC,0.9
CCOc1ccc(CCNCc2c(C(=O)O)c(C)n(-c3ccccc3)c2C)cc1OCC,18.23
Cc1cc2c3c(c1)C1(NC(=O)c4ccccc4N1)C(=O)N3C1(CCCCCC1)CC2(C)C,16.829
COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CN(C1CCNCC1)CCC2,48.84
CC(Nc1ncnc2c1NC(=O)CN2)c1cc2ccccc2nc1-c1ccccc1,0.88
CC(C)Nc1ncc2scc(COc3cccc4ncccc34)c2n1,3.237
COc1cc(=O)[nH]cc1C(=O)N1CCC(C)(C)C(c2ccccc2)C1,38.75
CCN(CC)CCCC(C)NCc1c(C)nn(-c2ccc(F)cc2)c1C,62.542
COc1cccc(NC(=O)c2c(C)nc(C)c(C(=O)O)c2-c2ccc(Cl)cc2)c1,5.999
CNC(=O)Nc1cc(S(=O)(=O)C(C)C(=O)O)c(Cl)cc1F,89.78
COCCN1N=C(C)Cn2c1nc1c2c(=O)n(Cc2ccccc2Cl)c(=O)n1C,49.57
Cc1ccc(-n2nc(C)c3c2CC(c2ccco2)CC3=O)cc1,21.031
O=C(c1ccoc1)N1CC(c2nnc(-c3ccncc3)o2)C2(CCOCC2)C1,54.23
CC(C)CNCC(=O)Nc1ccc(C(=O)N2c3ccc(S(=O)(=O)N4CC(c5ccccc5)NC4=O)cc3CC2C)cc1,3.245
Cn1cnc2cc(N3CC(=O)C(c4nc(-c5ccccc5)cs4)=C3N)ccc21,70.475
Cc1ccccc1Cn1c(=O)n(Cc2ccc(F)cc2)c(=O)c2nccnc21,36.138
Cc1ccc(CSC2=NS(=O)(=O)c3ccccc32)cc1,0.201
COc1ccc(-c2c(-c3ccccc3)nn(-c3ccc(C)cc3)c2N)cc1OC,3.65
NC1(c2ccccc2)C(=O)Nc2ccccc2C1=O,83.81
CCC(C(=O)Nc1ccc(C(=O)O)cc1NC(=O)C(CC)c1ccccc1)c1ccccc1,77.9
COc1ccccc1-c1n[nH]cc1CN1CCCN(S(=O)(=O)c2cn(C)cn2)C(c2ccccc2)CC(=O)NCC1,39.95
CCN(CC(O)COc1ccccc1)C(=O)c1cccc(-c2ccc(O)cc2)c1,52.856
Cc1ccc(Cn2c(=O)c3ccc(C(=O)NC(C)C)cc3n3c(=O)n(C)nc23)cc1,94.68
Cc1onc2c(=O)n(C)nc(C(=O)N3CCN(C)CC3C)c12,90.463
COc1cc(OC)c2[nH]c(C(=O)OCc3ncc(Cl)n3C)cc2c1,0.342
COC(=O)Cn1c(=O)cc(C)c2c(OC)ccc(OC)c21,0.11
COC(=O)c1c(CS(=O)(=O)c2ccccc2)n(S(=O)(=O)c2ccccc2)c2ccccc12,21.025
OCC1O[C@@H](Oc2cc(O)cc(C3c4c(/C=C/c5ccc(O)cc5)cc(O)cc4OC3c3ccc(O)cc3)c2)C(O)[C@H](O)[C@@H]1O,99.9
CCCc1nnc(-c2cc3ccccc3n2Cc2ccccc2)o1,0.02
O=C(Nc1ccccc1OCc1cscn1)c1cc(Cl)c[nH]1,0.18
CCn1c(C)c(C)c2c(-c3ccccc3)c(C(OC(C)(C)C)C(=O)O)c(C)nc21,91.72
Cc1cc(O)c(C(=O)O)cc1S(=O)(=O)Nc1ccc(NC(=O)NCC2CCCO2)cc1,70.86
Cc1csc(-c2noc(Cc3csc(C(C)C)n3)n2)n1,8.868
C[C@@H]1CN(c2ccncc2F)C[C@@]1(O)C1CCC1,23.165
CC1CCC(NC(=O)c2ccc(CN3C(=O)NC4(CCS(=O)(=O)CC4)C3=O)cc2)CC1,66.144
CCCC1(c2ccccc2)OC(=O)C(C)=C1c1ccccc1,81.685
CC(C)n1cc(CNS(=O)(=O)c2cc(F)cc(Cl)c2)nn1,2.419
O=C(Nc1nncn1-c1ccccc1)c1cnc2ccccn12,29.27
CCc1c(C(=O)NNc2oc(C(C)C)nc2C#N)cnn1C(C)(C)C,0.62
OC(Cn1c(Cc2ccccc2)nc2ccccc21)Cn1c2ccccc2c2ccccc21,11.72
O=C(c1ccccc1)c1c[nH]c(C(c2ccccc2)c2ccc(C(c3ccccc3)c3cc(C(=O)c4ccccc4)c[nH]3)o2)c1,32.481
Cn1c(=O)[nH]c(=O)c2c1nc(NC1CCCCC1)n2CC(=O)NC1CCCCC1,1.66
O=C1OC2(CCCN(C(=O)Cc3cccc4ccccc34)C2)c2ccccc21,0.92
O=C1CC2CS(=O)(=O)CC2N1c1ccc(-c2nnc3n2CCCCC3)cc1,99.99
OC1=C2C(=Nc3ccccc3NC2c2cccnc2)CC(c2ccccc2)C1,44.86
CC1c2cccn2-c2sc3c(c2CN1C(=O)NC1CCCC1)CCCC3,1.0
CC(=O)Nc1cccc(C2(C)C(=O)N(C)C(=O)N(C)C2=O)c1,81.53
COc1ccc(C(C)Nc2cncc(-c3nncn3C)c2)cc1F,90.02
Cc1ccc(O[C@H]2COCC[C@H]2NC(=O)c2cnn[nH]2)cn1,89.686
COc1ccc(-c2c(-n3cncn3)c(S(C)=O)nn2-c2ccc(F)cc2)cc1,38.11
CCOc1ccc(C(=O)N2CCc3cc(OC)c(OC)cc3C2CC2CC3c4cc(OC)c(OC)cc4CCN3CC2CC)cc1,6.177
COC(=O)c1cn2c(nc3cc(F)c(F)cc32)c(C#N)c1O,83.989
Cc1ccc(S(=O)(=O)N2CCCC(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1,21.88
Cc1ncc(S(=O)(=O)NCCc2nccnc2C)s1,99.99
CCN1C(=O)C2(CC(=O)Nc3c2cnn3-c2ccccc2Cl)c2cccc(C)c21,0.0
Cc1ccc(S(=O)(=O)NNc2ccc(S(=O)(=O)N(C(C)C)C(C)C)cn2)c(Cl)c1,0.0
CC(=O)OC(CF)c1cc(F)ccc1S(N)(=O)=O,8.71
COc1cccc2c1CCC(=O)N2CCCN1CCC(c2ccccc2)CC1,7.2
Cc1nc(-c2cc(C(=O)OCc3cc(F)cc4c3OCOC4)n(C)c2)cs1,0.9
Fc1ccc(-c2n[nH]cc2Cn2cnc(-c3ccccc3)c2-c2ncc[nH]2)cc1,0.31
COc1ccc(-c2cc3cc(C)cc(C)c3o2)cc1OC,80.38
CCOC(=O)c1cccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2c2cccc(Cl)c2)c1,37.0
Cc1cc(C)nc(SCc2nc3scc(C)n3c2Br)n1,0.044
COC(=O)c1ccccc1NC(=O)c1c(OC)cc(=O)n2c1CCCC2,2.36
COc1cc(=O)n(-c2ccccc2)cc1C(=O)NC1CC2CCC(C1)N2S(C)(=O)=O,65.77
Cc1ccc(C(C)C)c(OCCNS(C)(=O)=O)c1,63.54
c1ccc(-c2ccc(-c3cn4c5ccccc5nc4n3CCN3CCCCC3)cc2)cc1,0.32
O=C(CN1C(=O)CC2(CCCC2)C1=O)Nc1cccc(-c2nc[nH]n2)c1,44.165
Cc1cc2c(cc1C)OC(c1nc(N(C)C)no1)C2,6.84
Nc1cccc(Nc2nc(-c3ccc(Cl)cc3)cs2)c1,21.7
Cc1ccc(N(Cc2ccc(F)cc2)N(C)CC(=O)NC2CCCCC2)cc1,0.115
CCCc1cc(N2CCN(C(=O)c3ccc(C#N)cc3F)CC2)nc2nnc(CC)n12,82.276
CC(C)(C)NC(=O)c1cncn1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,74.789
CCOC(=O)Cc1c(-c2cc3ccccc3n2C)[nH]c2ccccc12,0.49
CCCc1nc(-c2ccc3ccccc3c2)cc2ccsc12,0.26
Cc1nc(O)[nH]c(=O)c1S(=O)(=O)NCC1CCCO1,92.93
CN(C)CCOc1cc(N2C(=O)c3ccccc3S2(=O)=O)ccc1Cl,24.945
Cc1cc(C(F)(F)F)nc(OCCCC#N)c1C(=O)C1C(=O)C2CCC(C2)C1=O,85.354
COC(=O)c1c[nH]c(S(=O)(=O)Cc2csc(Br)c2)n1,60.77
COc1cc2c(cc1OC)CN(C(=O)COc1cn(C)c(C)cc1=O)[C@H](C(N)=O)C2,91.539
Cc1c(C(=O)OC(C)C)sc2ncn(CC(=O)O)c(=O)c12,84.13
O=C(CN(CCc1ccccc1)C(=O)CN1C(=O)COc2ccccc21)NCC1CCCO1,5.34
O=C(NCCCn1cccn1)c1c(OCC2CC2)cc(=O)n2c1CCCCC2,46.26
CN1C(=O)c2[nH]nc(-c3ccccc3)c2C1c1ccco1,16.69
CCC(C)OC(=O)c1c(NC(=O)C2CCN(S(C)(=O)=O)CC2)sc2c1CCCC2,17.817
CCC(CC)C(=O)N1CCN(c2cc(-n3nc(C)cc3C)ncn2)CC1,0.08
CC1(C)Oc2ccc(C#N)cc2[C@@H](NC(=O)c2ccc(F)cc2)[C@@H]1O,69.337
[H][C@@]1(C(C)(C)O)C(=O)Oc2cc(OC)ccc2[C@H]1c1cccc(OCCC)c1,18.077
CC1CCCC(NC(=O)CCNS(=O)(=O)c2cc(Br)cnc2N)C1C,92.587
Cc1cc2c(cc1CNC1(c3ccccc3F)CCCC1)OCO2,0.01
Cc1ccc(S(=O)(=O)Nc2nc3ccc(NC(=O)c4cc(-c5cccs5)n[nH]4)cc3s2)cc1,0.17
O=c1[nH]ncn2nc(-c3ccc(Cl)c(Cl)c3)cc12,99.9
NC(=O)C1CN(c2cc(=O)n3ccccc3n2)CCN1,84.006
Cc1c(C(=O)O)nnn1-c1cccc2cnccc12,99.99
c1ccc(Nc2ccc(Oc3ncnc4sccc34)cc2)cc1,0.83
CCOC(OCC)c1cc2c(N)nc3ccccc3c2o1,0.065
Cc1c(C(=O)O)[nH]c(S(=O)(=O)NCCO)c1C,38.026
C/C(NN1CCCCCC1)=C1\C(=O)N(C2CCCCC2)C(=O)N=C1O,16.829
Cc1ccc(C(C)(C)C)c(OCCOCCN2CC(C)OC(C)C2)c1,0.023
CC1(c2ccccn2)CCN(C(=O)C(O)c2ccccc2)C1,89.726
CCOC1CC(N(C)C(=O)COCc2ocnc2C(=O)O)C1(C)C,99.99
CN(C)C1(CNC(=O)c2cccs2)CCCCC1,28.18
CN(C)S(=O)(=O)CCNCc1ccc(-c2ccccc2)cc1,1.745
CC(C)(C)C(=O)/C=C1\NCCN\C1=C/C(=O)C(C)(C)C,9.602
Cc1ccc(S(=O)(=O)c2nc(S(C)(=O)=O)sc2NC2CCS(=O)(=O)C2)cc1,10.63
CCc1cccc2cc([C@@H](O)CNC(C)(C)C)oc12,4.425
[H][C@@]12c3cc(O)cc(O)c3[C@H](c3ccc(O)cc3)[C@]3([H])c4c(c(O)cc(c41)O[C@@H]2c1ccc(O)cc1)[C@@H](c1cc(O)cc(O)c1)[C@@H]3c1ccc(O)cc1,65.277
CCn1ncc(NC(=O)c2cc(C)nc3c2c(C)nn3CC)c1C,46.44
CCc1ccc(N2C=NS(=O)(=O)c3cccnc32)cc1,46.21
Fc1cc2nc(-c3cnc(-c4cnccn4)s3)[nH]c2cc1F,0.89
COc1ccc(Cl)cc1-c1ccc2c(c1)c(C#N)cn2-c1ccc(F)cc1,77.049
COCc1cccc(C(=O)OCC(=O)c2ccc(CCCNC(C)=O)cc2)c1,1.109
O=C(O)Cn1cnc(S(=O)(=O)N2CCCC2)c1,79.069
Fc1ccc(-n2cc(C3CCCCN3)nn2)cc1Cl,76.24
COc1c2c(c(S(=O)(=O)N3CCOCC3)c3c1C(=O)N(C)CC3)OCO2,88.219
Cc1ccc2cc3c(nc2c1)OCCN(C1CCCC1)C3,0.155
COc1ccc(/C=C/c2nc(S(=O)(=O)c3ccccc3)c(N(C)C)o2)cc1,13.045
COc1ccc(-c2n[nH]c(-c3ccccn3)n2)cc1,4.498
O=C(Cn1cc(C(=O)N2CCN(C3CCCC3)CC2)ccc1=O)Nc1nccs1,90.74
CC(c1ccc(-c2ccc(S(N)(=O)=O)cc2F)cc1)N1CCOCC1,37.903
N#Cc1c(-c2cccs2)cc(=O)[nH]c1SCC(=O)c1ccc(Br)cc1,94.06
Cc1ccc2c(=O)c(-c3nc(-c4ccccc4C)no3)cn(CC(=O)NC3CCc4ccccc43)c2n1,0.555
COc1ccc2c(n1)c1c(n2-c2ccc(N(C)C)cc2)CCC1,0.668
Cc1ccc(C2=C(c3ccccc3)c3cc(OCCN4CCN(S(C)(=O)=O)CC4)ccc3C2=O)cc1,46.63
COc1cc2c(cc1NC(=O)C(C(C)=O)=C(SC)SC)oc1ccccc12,6.572
CCOc1cc(=O)n2c(c1C(=O)Nc1ccccc1C(=O)OC)CCCC2,1.0
CN(C)CCNC(=O)C1c2ccccc2Oc2ccccc21,20.35
O=C(c1ccccc1)c1cc2occ(-c3ccccc3)c2cc1O,1.623
Cc1ccccc1-c1noc(-c2ccc[nH]c2=O)n1,35.18
O=S(=O)(Cc1cc(F)ccc1F)NCCn1ccc(-c2ccsc2)n1,3.042
COc1ccccc1CNc1ccc2[nH]c(=O)[nH]c2c1,95.27
COCCn1c(C)cc(C)c(C(=O)NCCNc2ncccn2)c1=O,70.598
COc1cc(=O)[nH]cc1C(=O)N[C@@H]1CCO[C@H]1c1c(C)nn(C)c1C,88.18
Cn1nc2c(c1C(=O)N1CCC(C3CCCCN3S(C)(=O)=O)CC1)CCCC2,4.767
CC(=O)c1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1,0.82
CC(C)(C)c1cc(-c2nc3c4c(ncn3n2)CCC4)n[nH]1,39.14
CNC(=O)[C@@H]1C[C@H](Oc2ccccc2)CN1C1CCN(C(=O)NC(C)C)CC1,69.125
CCCC(=O)OCCNc1cc(SCC(=O)OCC)c2nonc2c1[N+](=O)[O-],0.003
Cn1c(N2CCN(C(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc(=O)n(C)c1=O,55.01
CC1=C(C(=O)NC2CCN(Cc3ccc(OCCCN(C)C)cc3)CC2)Cc2ccccc21,88.4
Clc1ccc(-c2ccc(CNCCOc3ccccn3)o2)c(Cl)c1,1.0
CS(=O)c1nn(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(Cl)c(Cl)c2)c1-n1ccnc1,3.48
CC1CCC(NS(=O)(=O)CC(=O)N(C)Cc2ccccn2)CC1,14.7
O=C1C=C(O)CC(c2ccc(Cl)c(Cl)c2)C1,0.0
COC(=O)c1c(NS(C)(=O)=O)sc2c1CCCC2,3.366
CC(C)CCn1cc(C(=O)N2CCN(c3ccccn3)CC2)c2ccccc2c1=O,1.0
Cc1ccc(-c2noc(CCC(=O)N(C)C)n2)c(=O)n1C(C)C,0.179
Clc1ccc(-c2c(-n3cncn3)nc3ccc(Cl)cc3c2Cl)c(Cl)c1,57.53
Cn1ncc(N2CC(O)CC2C2CCCCC2)c(Br)c1=O,30.12
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cnccn2)C1,53.28
CCCC(NC(=O)c1c2c(nc3ccccc13)C(=O)N(C1CCCCC1)C2)c1cccs1,38.57
O=C(c1ccccc1)N1CC(c2nc(-c3cccnc3)no2)C2(CCOCC2)C1,19.741
NS(=O)(=O)c1ccc(CCNc2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccccc23)cc1,3.19
Clc1ncccc1-c1nc2cc3c(cc2c2ccnn12)OCO3,1.0
COc1ccccc1N/C(N)=N/Cc1ccccc1OCCN(C)C,67.64
Cc1cc2nc(CN(C)c3ccccc3)cc(=O)n2o1,51.366
Nc1nc2n(c1C(=O)c1ccc3c(c1)CCCC3)CCC2,12.245
NC(N)=Nc1nc(-c2cc3ccccc3o2)cs1,8.057
Cc1nn(C(C)C(=O)N(C)Cc2cnn(C)c2)cc1Br,61.316
Cc1[nH]c(=O)c2ccccc2c1C(=O)OC(C)(C)C,92.41
O=c1[nH]c2cc(-c3noc(-c4ccc(F)c(F)c4)n3)ccc2n1C1CCCC1,67.595
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)O,86.248
CCC1CC(=O)c2c(Cl)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,2.035
Cc1oc(-c2[nH]ncc2C(=O)N(C)C)cc1S(=O)(=O)NCCCN(C)C,85.725
CN1CCN(c2nsc(-c3ccccc3)c2C#N)CC1,0.381
COC(CNC(=O)NCc1ncnn1C(C)(C)C)C(C)C,88.3
Cc1nc2n(n1)CC(Nc1ccc3nccnc3n1)CC2,81.8
CCOC(=O)C(C)n1nc(-n2cccn2)ccc1=O,0.0
COC(=O)c1ccccc1C1CCN(C(=O)OC(C)(C)C)CC1,4.21
Nc1c(NC(=O)N2CCCC2)c(-c2ccc(Cl)cc2)nn1-c1cc(F)ccc1F,76.714
COc1ccc(C2C(C(=O)N3CCN(c4cc(Cl)ccc4C)CC3)CCC(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,11.98
COc1ccc(/C=C2\OC(=O)C=C2c2ccc(O)cc2)cc1,57.52
CC(=O)c1c(NC2CCCc3ccccc32)[nH]c2c(-c3ccccc3)cccc2c1=O,99.9
Cc1cc(C)c(S(=O)(=O)NCCc2cc3c(C)ccc(C)c3[nH]c2=O)c(C)c1,74.94
CCN(Cc1cccc(F)c1)C(=O)c1occc1CS(=O)(=O)c1ccccc1,0.422
C=CCC(C)(NCc1ccccc1)c1ccccc1,0.474
CCCS(=O)(=O)c1nc2ccc(NS(=O)(=O)Cc3ccccc3)cc2s1,28.776
CN1CC(c2n[nH]c(=O)n2CCc2ccccc2F)CC1=O,53.64
O=C(Nc1nccs1)C1Cc2ccccc2CN1S(=O)(=O)c1cccs1,0.67
O=C1Nc2ccccc2Oc2cc(Oc3cccc4cccnc34)c(S(=O)(=O)N3CCOCC3)cc21,2.529
Cc1nc(N(C)CC(O)CN2CCN(C)CC2)nc(C)c1CC(C)C,35.378
Cc1ccc(CNS(=O)(=O)CC2=NC(=O)n3cccc3C2=O)cc1,2.468
CCOc1ccc(CNC(=O)C(NS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)C(C)C)cc1,64.95
O=C(CCCc1ccc2c(c1)-c1ccccc1C2)NC1CCCNC1=O,7.259
CC(C)COc1cc(=O)n2c(c1C(=O)N1CCC(C)CC1)CCCCC2,5.494
CCc1cc2c3c([nH]c2cc1S(=O)(=O)NCCCN1CCOCC1)CC(C)(C)CC3=O,63.85
O=c1oc2ncn(-c3ccccc3)c2c2ccccc12,1.151
CC1C(c2ccccc2)CCC(C(=O)O)C1C(=O)O,55.7
O=C(COc1ccccc1-c1nnc[nH]1)N1CCc2ccccc21,2.819
CC(=O)c1ccc(C(=O)NOCC(C)NC(=O)OC(C)(C)C)cc1,99.99
CCOC(=O)c1c(C)c(C(=O)CN(C)S(=O)(=O)c2ccccc2)c(C)n1CC,3.42
CCC(C)(CNC(=O)c1sc(-c2c(C)noc2C)nc1C)OC,41.73
O=c1c(I)coc2cc(OC3CCCCO3)ccc12,62.864
COc1ccccc1-c1nc(CN(C)S(=O)(=O)c2c(C)cc(C)cc2C)c(C)o1,0.01
Cc1nn(C)c2c1N(C(=O)OC(C)(C)C)CC(C)N2C(=O)c1cc(Cl)cc(Cl)c1,0.36
CN(C)CC(C)(C)CNc1ncnc2c1cnn2-c1ccccc1,14.51
COc1cc(=O)n(C)cc1C(=O)NC(c1cccnc1)C1CCOCC1,84.51
O=C(NCCCN1CCCC1=O)C1CCCN1c1nnc(N2CCCC2=O)s1,99.9
CC(C)(C)OC(=O)COc1ccc(-c2cc3ccccc3[nH]c2=O)cc1,3.469
O=C1c2ccccc2CN1C(c1cccc(F)c1)c1nc2cncnc2[nH]1,99.71
CC(C)(C)OC(=O)NC(CC(=O)N1CCCCN1)Cc1ccccc1F,0.99
COc1ccc(C(=O)N2CCn3c(nnc3[C@@H]3C[C@@H](O)CN3C(=O)C(C)C)C2)c(C)c1,99.99
CCOc1cc(C#N)ccc1OCc1nc(-c2cccs2)no1,66.81
CCOc1cc(=O)n2c(c1C(=O)NC1CCN(Cc3ccccc3)CC1)CCCCC2,49.17
c1ccc(Cn2nnc(C3(c4ccccc4)CCOCC3)n2)cc1,1.56
COc1cc(=O)[nH]cc1C(=O)N1CCC(=O)N2CCCC21,99.0
Cc1ccc(C(C)C)c(OCCNC(=O)CCCCNS(=O)(=O)c2ccccc2)c1,0.63
O=S1CCN(c2ncnc3sccc23)CC1,99.99
Oc1ccccc1Oc1ncc(Br)c(Cl)n1,54.804
Oc1cc(CCn2cnc(-c3ccccc3)c2-c2cccc3cccnc23)ncn1,83.77
O=c1oc2ccccc2n1Cc1c(-c2ccc(F)cc2)nc2ccccn12,3.391
CCc1nnc(NCCc2cncn2C)c(C#N)c1CC,73.837
CNc1nc(NC2CCOC2c2ccc(F)c(F)c2)ncc1Br,1.872
Brc1ccc2c3c(ccnc13)CCO2,0.0
Cc1ccc(Cn2c(=O)c3nn(C)cc3n3c(=O)n(Cc4nc(-c5ccccc5)oc4C)nc23)cc1,2.19
CN(CC(C)(CO)CO)c1ccnc(C(C)(C)C)n1,60.44
CCOC(=O)c1c(-c2ccccc2)n(C#Cc2ccccc2F)c2ccccc12,62.71
CCS(=O)(=O)CCNC(=O)NC(C)c1ccc(C)s1,48.505
COc1cc(NC(=O)CCC(=O)OC(C)C)nc(OC)n1,0.209
COCCN1C(=O)c2ccccc2C(C(=O)N(C)c2ccccc2Cl)C1c1cccs1,1.816
CCCc1c(C)[nH]c2[nH]n(-c3ccccc3)c(=O)c2c1=O,99.0
CCOC(=O)c1c(C(F)(F)F)[nH]n2c(C(F)F)nnc12,97.8
O=C(O)c1ccc(-c2nc3scc(-c4ccc(F)cc4)c3c(=O)[nH]2)cc1,99.0
O=c1c2c3nc4ccccc4nc3n(C3CCCC3)c2ncn1Cc1ccco1,38.63
CCN(CC)C(=O)c1cn(C2CCC23CCN(S(=O)(=O)CC)CC3)nn1,65.76
O=S(=O)(CCC1Cc2ccccc2C1)N1CCN(c2cccc(O)c2)CC1,3.59
COC(=O)c1c(C)nc2c(c1OS(=O)(=O)C(F)(F)F)CCN2C,0.163
CCc1[nH]nc(NCc2cc(Cl)cc(Cl)c2OC)c1C,30.994
